"Time (s)","Latitude (째)","Longitude (째)","Height (m)","Velocity (m/s)","Direction (째)","Horizontal Accuracy (m)","Vertical Accuracy (째)"
3.293177752E2,4.780584401E1,9.094214737E0,6.389316341E2,4.000000060E-1,3.086718750E2,1.000000000E1,1.000000000E1
3.303177766E2,4.780584883E1,9.094214821E0,6.386172137E2,4.499999881E-1,7.699218750E1,1.000000000E1,1.000000000E1
3.313177785E2,4.780584883E1,9.094214821E0,6.384828178E2,0.000000000E0,1.026562500E2,1.000000000E1,1.000000000E1
3.323177795E2,4.780585164E1,9.094213396E0,6.380256575E2,4.000000060E-1,1.659375000E2,1.000000000E1,1.000000000E1
3.333177810E2,4.780585026E1,9.094205434E0,6.377890812E2,6.800000072E-1,2.397656250E2,1.000000000E1,1.000000000E1
3.343177832E2,4.780585026E1,9.094205434E0,6.376172678E2,0.000000000E0,2.576953125E2,1.000000000E1,1.000000000E1
3.353177847E2,4.780585026E1,9.094205434E0,6.376750260E2,0.000000000E0,2.576953125E2,1.000000000E1,1.000000000E1
3.363177859E2,4.780585026E1,9.094205434E0,6.372472461E2,0.000000000E0,2.882812500E2,1.000000000E1,1.000000000E1
3.373177878E2,4.780588592E1,9.094167715E0,6.371861470E2,1.720000029E0,3.202734375E2,1.000000000E1,1.000000000E1
3.383177900E2,4.780591388E1,9.094149191E0,6.369588774E2,3.299999952E0,3.367968750E2,1.000000000E1,1.000000000E1
3.393177921E2,4.780593605E1,9.094135277E0,6.369662811E2,1.720000029E0,3.343359375E2,1.000000000E1,1.000000000E1
3.403177924E2,4.780594506E1,9.094117088E0,6.369174312E2,1.809999943E0,3.142968750E2,1.000000000E1,1.000000000E1
3.413177946E2,4.780594862E1,9.094089093E0,6.367575735E2,1.809999943E0,2.724609375E2,1.000000000E1,1.000000000E1
3.423177953E2,4.780594133E1,9.094060678E0,6.363090747E2,1.809999943E0,2.517187500E2,1.000000000E1,1.000000000E1
3.433177974E2,4.780593358E1,9.094035281E0,6.360928138E2,1.529999971E0,2.499609375E2,1.000000000E1,1.000000000E1
3.443177990E2,4.780591924E1,9.094007453E0,6.360735582E2,1.529999971E0,2.313281250E2,1.000000000E1,1.000000000E1
3.453178009E2,4.780590177E1,9.093977362E0,6.359825366E2,2.319999933E0,2.271093750E2,1.000000000E1,1.000000000E1
3.463178023E2,4.780588911E1,9.093951462E0,6.361680456E2,2.319999933E0,2.253515625E2,1.000000000E1,1.000000000E1
3.473178043E2,4.780588639E1,9.093928160E0,6.362021642E2,1.960000038E0,2.404687500E2,1.000000000E1,1.000000000E1
3.483178059E2,4.780588270E1,9.093906619E0,6.361480619E2,1.960000038E0,2.506640625E2,1.000000000E1,1.000000000E1
3.493178067E2,4.780588303E1,9.093886334E0,6.362627640E2,1.450000048E0,2.612109375E2,1.000000000E1,1.000000000E1
3.503178080E2,4.780588366E1,9.093874516E0,6.365086602E2,1.450000048E0,2.591015625E2,1.000000000E1,1.000000000E1
3.513178102E2,4.780588312E1,9.093861273E0,6.364581841E2,1.149999976E0,2.636718750E2,1.000000000E1,1.000000000E1
3.523178115E2,4.780588454E1,9.093850208E0,6.364260969E2,1.059999943E0,2.661328125E2,1.000000000E1,1.000000000E1
3.533178130E2,4.780588940E1,9.093842497E0,6.376953092E2,8.600000143E-1,2.700000000E2,1.000000000E1,1.000000000E1
3.543178153E2,4.780589565E1,9.093842581E0,6.374292378E2,8.600000143E-1,2.854687500E2,1.000000000E1,1.000000000E1
3.553178173E2,4.780590189E1,9.093844593E0,6.375192370E2,5.500000119E-1,3.012890625E2,1.000000000E1,1.000000000E1
3.563178182E2,4.780591032E1,9.093840737E0,6.375525390E2,5.500000119E-1,3.164062500E2,1.000000000E1,1.000000000E1
3.573178198E2,4.780591656E1,9.093834031E0,6.375340895E2,8.399999738E-1,2.988281250E2,1.000000000E1,1.000000000E1
3.583178219E2,4.780591849E1,9.093822213E0,6.374088213E2,1.360000014E0,2.773828125E2,1.000000000E1,1.000000000E1
3.593178234E2,4.780591752E1,9.093806036E0,6.371738237E2,1.200000048E0,2.594531250E2,1.000000000E1,1.000000000E1
3.603178251E2,4.780591170E1,9.093787847E0,6.372050965E2,1.360000014E0,2.510156250E2,1.000000000E1,1.000000000E1
3.613178258E2,4.780590105E1,9.093771167E0,6.369605169E2,1.350000024E0,2.348437500E2,1.000000000E1,1.000000000E1
3.623178276E2,4.780588680E1,9.093760187E0,6.364366776E2,1.350000024E0,2.214843750E2,1.000000000E1,1.000000000E1
3.633178291E2,4.780587352E1,9.093746440E0,6.368504680E2,1.350000024E0,2.172656250E2,1.000000000E1,1.000000000E1
3.643178315E2,4.780585994E1,9.093729425E0,6.362835646E2,1.490000010E0,2.232421875E2,1.000000000E1,1.000000000E1
3.653178324E2,4.780585504E1,9.093710566E0,6.362136291E2,9.900000095E-1,2.337890625E2,1.000000000E1,1.000000000E1
3.663178335E2,4.780585810E1,9.093694389E0,6.365162289E2,9.900000095E-1,2.457421875E2,1.000000000E1,1.000000000E1
3.673178353E2,4.780586199E1,9.093681732E0,6.366508279E2,5.600000024E-1,2.721093750E2,1.000000000E1,1.000000000E1
3.683178371E2,4.780586715E1,9.093669495E0,6.369749881E2,4.000000060E-1,2.731640625E2,1.000000000E1,1.000000000E1
3.693178391E2,4.780586849E1,9.093653904E0,6.373115585E2,9.100000262E-1,2.576953125E2,1.000000000E1,1.000000000E1
3.703178403E2,4.780586841E1,9.093635716E0,6.373752178E2,1.129999995E0,2.527734375E2,1.000000000E1,1.000000000E1
3.713178420E2,4.780586975E1,9.093612749E0,6.376459088E2,1.129999995E0,2.640234375E2,1.000000000E1,1.000000000E1
3.723178434E2,4.780587105E1,9.093594728E0,6.376748706E2,1.129999995E0,2.780859375E2,1.000000000E1,1.000000000E1
3.733178450E2,4.780587230E1,9.093578719E0,6.377928600E2,8.399999738E-1,2.872265625E2,1.000000000E1,1.000000000E1
3.743178469E2,4.780586929E1,9.093561284E0,6.376749247E2,1.159999967E0,2.759765625E2,1.000000000E1,1.000000000E1
3.753178482E2,4.780586459E1,9.093540246E0,6.380677530E2,1.159999967E0,2.605078125E2,1.000000000E1,1.000000000E1
3.763178512E2,4.780585931E1,9.093516273E0,6.377832855E2,1.240000010E0,2.594531250E2,1.000000000E1,1.000000000E1
3.773178519E2,4.780585655E1,9.093489787E0,6.380281459E2,1.379999995E0,2.671875000E2,1.000000000E1,1.000000000E1
3.783178533E2,4.780585416E1,9.093468497E0,6.382104184E2,1.379999995E0,2.696484375E2,1.000000000E1,1.000000000E1
3.793178556E2,4.780585466E1,9.093452487E0,6.382864884E2,7.500000000E-1,2.777343750E2,1.000000000E1,1.000000000E1
3.803178570E2,4.780585361E1,9.093434382E0,6.386680882E2,7.500000000E-1,2.756250000E2,1.000000000E1,1.000000000E1
3.813178579E2,4.780585282E1,9.093409572E0,6.387580978E2,1.470000029E0,2.763281250E2,1.000000000E1,1.000000000E1
3.823178596E2,4.780585043E1,9.093378643E0,6.392797989E2,2.000000000E0,2.647265625E2,1.000000000E1,1.000000000E1
3.833178612E2,4.780585290E1,9.093351904E0,6.394689125E2,1.480000019E0,2.724609375E2,1.000000000E1,1.000000000E1
3.843178633E2,4.780586032E1,9.093332542E0,6.394947771E2,1.480000019E0,2.854687500E2,1.000000000E1,1.000000000E1
3.853178644E2,4.780586551E1,9.093314102E0,6.400628224E2,9.900000095E-1,2.953125000E2,1.000000000E1,1.000000000E1
3.863178656E2,4.780586962E1,9.093297841E0,6.399464626E2,9.900000095E-1,2.780859375E2,1.000000000E1,1.000000000E1
3.873178680E2,4.780587084E1,9.093281999E0,6.403366524E2,9.900000095E-1,2.538281250E2,1.000000000E1,1.000000000E1
3.883178691E2,4.780586753E1,9.093266912E0,6.403917888E2,1.029999971E0,2.366015625E2,1.000000000E1,1.000000000E1
3.893178716E2,4.780586325E1,9.093254507E0,6.406718763E2,1.039999962E0,2.295703125E2,1.000000000E1,1.000000000E1
3.903178725E2,4.780586053E1,9.093244532E0,6.406744223E2,1.039999962E0,2.271093750E2,1.000000000E1,1.000000000E1
3.913178738E2,4.780586011E1,9.093237575E0,6.414517450E2,6.800000072E-1,2.506640625E2,1.000000000E1,1.000000000E1
3.923178762E2,4.780586442E1,9.093229361E0,6.413584801E2,6.800000072E-1,2.928515625E2,1.000000000E1,1.000000000E1
3.933178768E2,4.780587184E1,9.093224164E0,6.416282002E2,5.799999833E-1,3.174609375E2,1.000000000E1,1.000000000E1
3.943178796E2,4.780587955E1,9.093223158E0,6.426256672E2,5.799999833E-1,3.220312500E2,1.000000000E1,1.000000000E1
3.953178803E2,4.780588647E1,9.093221398E0,6.420404023E2,5.799999833E-1,3.258984375E2,1.000000000E1,1.000000000E1
3.963178823E2,4.780589259E1,9.093216788E0,6.426218660E2,5.899999738E-1,3.030468750E2,1.000000000E1,1.000000000E1
3.973178838E2,4.780589766E1,9.093208741E0,6.428645611E2,4.600000083E-1,2.921484375E2,1.000000000E1,1.000000000E1
3.983178856E2,4.780589766E1,9.093208741E0,6.434764386E2,0.000000000E0,3.033984375E2,1.000000000E1,1.000000000E1
3.993178871E2,4.780590143E1,9.093200024E0,6.436599397E2,4.600000083E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.003178889E2,4.780589950E1,9.093191056E0,6.438233148E2,5.600000024E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.013178899E2,4.780589674E1,9.093184434E0,6.444240113E2,3.199999928E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.023178918E2,4.780589636E1,9.093178064E0,6.446427649E2,5.299999714E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.033178930E2,4.780589611E1,9.093168508E0,6.448982017E2,5.299999714E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.043178945E2,4.780588898E1,9.093158450E0,6.452135059E2,5.299999714E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.053178961E2,4.780588186E1,9.093149565E0,6.455726630E2,6.000000238E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.063178973E2,4.780588186E1,9.093149565E0,6.460845433E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.073179001E2,4.780588186E1,9.093149565E0,6.459713260E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.083179014E2,4.780588186E1,9.093149565E0,6.464550685E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.093179024E2,4.780588186E1,9.093149565E0,6.468262437E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.103179044E2,4.780588186E1,9.093149565E0,6.468498629E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.113179058E2,4.780588186E1,9.093149565E0,6.472949535E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.123179082E2,4.780588186E1,9.093149565E0,6.477482818E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.133179098E2,4.780588186E1,9.093149565E0,6.475375190E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.143179114E2,4.780588186E1,9.093149565E0,6.483317820E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.153179123E2,4.780588186E1,9.093149565E0,6.482847663E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.163179138E2,4.780588186E1,9.093149565E0,6.483091656E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.173179157E2,4.780588186E1,9.093149565E0,6.491645420E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.183179178E2,4.780590692E1,9.093095921E0,6.493422987E2,5.400000215E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.193179190E2,4.780590596E1,9.093085444E0,6.500754587E2,5.400000215E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.203179202E2,4.780590856E1,9.093072368E0,6.499021342E2,5.899999738E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.213179218E2,4.780590927E1,9.093061052E0,6.501134413E2,5.199999809E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.223179239E2,4.780590671E1,9.093043786E0,6.503389961E2,8.600000143E-1,2.552343750E2,1.000000000E1,1.000000000E1
4.233179253E2,4.780590671E1,9.093043786E0,6.504259144E2,0.000000000E0,2.682421875E2,1.000000000E1,1.000000000E1
4.243179274E2,4.780590977E1,9.093017550E0,6.509883475E2,8.600000143E-1,2.735156250E2,1.000000000E1,1.000000000E1
4.253179278E2,4.780591182E1,9.093000703E0,6.512283752E2,3.400000036E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.263179297E2,4.780591371E1,9.092986537E0,6.516144471E2,3.400000036E-1,2.682421875E2,1.000000000E1,1.000000000E1
4.273179315E2,4.780591384E1,9.092965079E0,6.518624937E2,3.400000036E-1,2.647265625E2,1.000000000E1,1.000000000E1
4.283179334E2,4.780591011E1,9.092942867E0,6.519189291E2,6.899999976E-1,2.633203125E2,1.000000000E1,1.000000000E1
4.293179352E2,4.780590604E1,9.092923589E0,6.519346765E2,6.200000048E-1,2.636718750E2,1.000000000E1,1.000000000E1
4.303179362E2,4.780590604E1,9.092923589E0,6.520927683E2,0.000000000E0,2.636718750E2,1.000000000E1,1.000000000E1
4.313179382E2,4.780590059E1,9.092879081E0,6.521714271E2,6.200000048E-1,2.636718750E2,1.000000000E1,1.000000000E1
4.323179399E2,4.780589481E1,9.092862653E0,6.522716407E2,6.899999976E-1,2.541796875E2,1.000000000E1,1.000000000E1
4.333179411E2,4.780589355E1,9.092850918E0,6.522910237E2,3.799999952E-1,2.541796875E2,1.000000000E1,1.000000000E1
4.343179425E2,4.780589309E1,9.092840021E0,6.524790598E2,5.099999905E-1,2.541796875E2,1.000000000E1,1.000000000E1
4.353179439E2,4.780589267E1,9.092827030E0,6.524824447E2,5.099999905E-1,2.541796875E2,1.000000000E1,1.000000000E1
4.363179461E2,4.780589175E1,9.092815127E0,6.523753231E2,5.699999928E-1,2.541796875E2,1.000000000E1,1.000000000E1
4.373163660E2,4.780588882E1,9.092798196E0,6.523937503E2,6.600000262E-1,2.541796875E2,5.000000000E0,5.000000000E0
4.383163995E2,4.780589007E1,9.092782186E0,6.524423207E2,7.500000000E-1,2.541796875E2,5.000000000E0,5.000000000E0
4.393164438E2,4.780589175E1,9.092769781E0,6.525743185E2,7.500000000E-1,2.541796875E2,5.000000000E0,5.000000000E0
4.403164892E2,4.780589355E1,9.092760393E0,6.524276616E2,6.800000072E-1,2.541796875E2,5.000000000E0,5.000000000E0
4.413165312E2,4.780589967E1,9.092753269E0,6.524267964E2,6.800000072E-1,2.541796875E2,5.000000000E0,5.000000000E0
4.423165721E2,4.780590629E1,9.092742959E0,6.526162875E2,9.700000286E-1,2.541796875E2,5.000000000E0,5.000000000E0
4.433166102E2,4.780591178E1,9.092735499E0,6.524503020E2,9.700000286E-1,2.541796875E2,5.000000000E0,5.000000000E0
4.443166420E2,4.780591237E1,9.092724267E0,6.524655905E2,9.700000286E-1,2.851171875E2,5.000000000E0,5.000000000E0
4.453166720E2,4.780591149E1,9.092702391E0,6.524166736E2,9.700000286E-1,2.650781250E2,5.000000000E0,5.000000000E0
4.463167031E2,4.780590797E1,9.092680682E0,6.525725774E2,1.200000048E0,2.496093750E2,5.000000000E0,5.000000000E0
4.473167354E2,4.780590788E1,9.092667187E0,6.523684302E2,1.200000048E0,2.541796875E2,5.000000000E0,5.000000000E0
4.483167666E2,4.780591358E1,9.092655955E0,6.453446396E2,1.200000048E0,3.139453125E2,5.000000000E0,5.000000000E0
4.493167953E2,4.780592465E1,9.092644053E0,6.427688430E2,1.220000029E0,3.378515625E2,5.000000000E0,5.000000000E0
4.503168241E2,4.780592859E1,9.092629049E0,6.413449731E2,1.330000043E0,3.012890625E2,5.000000000E0,5.000000000E0
4.513168508E2,4.780592859E1,9.092629049E0,6.404547856E2,0.000000000E0,2.130468750E2,5.000000000E0,5.000000000E0
4.523168752E2,4.780591987E1,9.092606837E0,6.399859507E2,7.799999714E-1,2.460937500E2,5.000000000E0,5.000000000E0
4.533168982E2,4.780591296E1,9.092591163E0,6.398353379E2,7.799999714E-1,2.155078125E2,5.000000000E0,5.000000000E0
4.543169203E2,4.780590952E1,9.092583284E0,6.398608394E2,4.000000060E-1,2.545312500E2,5.000000000E0,5.000000000E0
4.553169422E2,4.780590906E1,9.092578590E0,6.400998328E2,5.899999738E-1,2.039062500E2,5.000000000E0,5.000000000E0
4.563169616E2,4.780590906E1,9.092578590E0,6.398377660E2,0.000000000E0,2.214843750E1,5.000000000E0,5.000000000E0
4.573169812E2,4.780590906E1,9.092578590E0,6.396857734E2,0.000000000E0,2.214843750E1,5.000000000E0,5.000000000E0
4.583169991E2,4.780590906E1,9.092578590E0,6.398914651E2,0.000000000E0,2.214843750E1,5.000000000E0,5.000000000E0
4.593170159E2,4.780591731E1,9.092565179E0,6.396565002E2,2.800000012E-1,2.545312500E2,5.000000000E0,5.000000000E0
4.603170322E2,4.780591815E1,9.092571884E0,6.389354415E2,2.800000012E-1,3.269531250E2,5.000000000E0,5.000000000E0
4.613170478E2,4.780591937E1,9.092571298E0,6.394161443E2,2.099999934E-1,2.545312500E2,5.000000000E0,5.000000000E0
4.623170626E2,4.780591937E1,9.092571298E0,6.382734535E2,0.000000000E0,2.545312500E2,5.000000000E0,5.000000000E0
4.633170767E2,4.780591937E1,9.092571298E0,6.385047153E2,0.000000000E0,2.545312500E2,5.000000000E0,5.000000000E0
4.643170899E2,4.780591937E1,9.092571298E0,6.392656551E2,0.000000000E0,2.545312500E2,5.000000000E0,5.000000000E0
4.653171030E2,4.780591937E1,9.092571298E0,6.390360224E2,0.000000000E0,2.545312500E2,5.000000000E0,5.000000000E0
4.663171142E2,4.780591937E1,9.092571298E0,6.385621640E2,0.000000000E0,2.545312500E2,5.000000000E0,5.000000000E0
4.673171268E2,4.780591937E1,9.092571298E0,6.397474532E2,0.000000000E0,2.545312500E2,5.000000000E0,5.000000000E0
4.683171378E2,4.780591937E1,9.092571298E0,6.397283214E2,0.000000000E0,1.054687500E0,5.000000000E0,5.000000000E0
4.693171483E2,4.780591937E1,9.092571298E0,6.392386796E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.703171580E2,4.780591937E1,9.092571298E0,6.382740353E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.713171679E2,4.780591937E1,9.092571298E0,6.387955970E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.723171775E2,4.780591937E1,9.092571298E0,6.405208555E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.733171864E2,4.780591937E1,9.092571298E0,6.395762391E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.743171952E2,4.780591937E1,9.092571298E0,6.391671172E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.753172040E2,4.780591937E1,9.092571298E0,6.397923244E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.763172110E2,4.780591937E1,9.092571298E0,6.408438520E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.773172184E2,4.780591937E1,9.092571298E0,6.406215077E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.783172261E2,4.780591937E1,9.092571298E0,6.399047036E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.793172338E2,4.780591937E1,9.092571298E0,6.399012678E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.803172408E2,4.780591937E1,9.092571298E0,6.399025110E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.813172473E2,4.780591937E1,9.092571298E0,6.398548466E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.823172538E2,4.780591937E1,9.092571298E0,6.400506523E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0
4.833172593E2,4.780591937E1,9.092571298E0,6.389156141E2,0.000000000E0,1.335937500E1,5.000000000E0,5.000000000E0